gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
KLKB1,0.3646155486829476,0.382384389201,0.402559744025597,0.5574,0.019310106910825,0.1586696,0.99200046,0.7657789,0.333499353654,6.35547763280583e-08,
KLLN,0.916017916177882,0.699342421812,0.96960303969603,0.3068,0.263715258632537,0.0,0.0,0.0,,0.766204384870218,
KLRB1,0.9291351178415272,0.962571504945,0.832716728327167,0.1204,0.966071379652832,0.0,0.0,0.7458296,0.340847556814,0.321527002469017,
KLRC1,0.9458782126479685,0.906730820636,1.0,0.0566,0.225523382696778,0.71140903,0.83563393,0.69849885,,0.0059275207457813,1.0
KLRC2,0.9908819451850271,0.354343758353,0.751724827517248,0.042,0.0493526275905962,0.7773191,0.6477789,0.70389163,0.000442088481814,1.36857874590781e-09,
KLRC3,0.9624080196224806,0.155418337343,0.03219967800322,0.3726,0.0147854940561943,0.6188651,0.8910405,0.64381117,0.0882433865681,3.51956092340686e-05,
KLRC4,0.9096726031779888,0.822576851109,1.0,0.71,0.104760680451336,0.6572844,0.93401027,0.654097,,0.0477374033881141,
KLRD1,0.8449930681454623,0.735632183908,0.126487351264874,0.283,0.458095392674704,0.7420264,0.70033705,0.6777355,0.210141037012,0.716207834713331,
KLRF1,0.7454942945504959,0.556332531409,0.658234176582342,0.485,,0.0,0.7043981,0.59421587,,0.0001065891996656,1.0
KLRF2,,,,,,,,0.56517005,,1.0,
KLRG1,0.1639650207955636,0.975386260358,0.317968203179682,0.0182,0.291362971741771,0.696306,0.050775852,0.5966543,,0.0791476965267724,
KLRG2,0.8460061853471259,0.946426089281,0.889111088891111,0.171,0.0246960473326218,0.0,0.7301787,0.577296,,0.230721148913309,1.0
KLRK1,0.4758984749920018,0.946426089281,0.0584094159058409,0.2536,0.009298880108035,0.58295727,0.0,0.0,0.111853339724,2.11822098141807e-07,
KM-PA-2,,,1.0,0.4204,,,,,,,
KMO,0.5380185560413778,0.519545576049,0.932406759324068,0.1668,0.585456981889048,0.0,0.744521,0.6401184,0.24540209444,0.0022228807501731,1.0
KMT2A,0.0,0.810253942796,,0.3258,0.0116865329585119,0.9866567,0.9999567,0.7258229,,0.0,
KMT2B,0.0,0.565527933708,0.0063699363006369,0.3726,,0.9719759,0.9911485,0.7495391,,0.0,
KMT2C,0.0,0.984592354985,,0.1078,6.42167008190913e-07,0.9954319,0.9999634,0.75316656,,0.0,
KMT2D,0.0,0.91721464849,,0.2116,1.98882354136097e-05,0.99767715,0.99894255,0.761207,,0.0,
KMT2E,0.0109310013863709,0.546837743919,0.0649793502064979,0.7536,0.158586149850516,0.9353375,0.9999225,0.7258453,,1.39605412402642e-19,
KMT5A,,,,,,0.047054883,0.99916005,0.71784043,,,
KMT5B,,,,,,0.056948017,0.9184159,0.7130681,,,
KMT5C,,,,,,0.05463878,0.26895243,0.6977166,,,
KNCN,0.9907219793110804,0.91721464849,0.836216378362164,0.7536,0.625837001542068,0.0,0.0,0.0,,0.523749759574762,
KNDC1,0.2589314279620347,0.485223202352,0.999500049995001,0.7248,0.0103113582038183,0.0,0.0,0.0,0.182596078073,0.0,1.0
KNG1,0.2866588461128292,0.124389200748,0.985801419858014,0.2422,0.860314623077951,0.55607253,0.95129955,0.76615214,0.164058383815,2.2571969969656097e-11,1.0
KNL1,,,,,,0.04331251,0.52476037,0.6495029,,,
KNOP1,0.5919270555614802,0.798235765838,0.281671832816718,0.31,0.141336958749049,0.0,0.5800643,0.6192317,,0.993349549258309,
KNSTRN,0.2373360349792044,0.0388131515638,0.903609639036096,0.2536,0.999154631206284,0.0,0.40779325,0.6512519,,7.63197501953146e-06,
KNTC1,0.0690519355870747,0.307350975675,0.970502949705029,0.9854,0.585344340700675,0.73559165,0.9705879,0.6047157,0.211854338768,1.67141177151746e-08,2.95756650127025e-05
KPNA1,0.389996800682521,0.0434055065491,0.168883111688831,0.0886,0.0816180059254418,0.6508866,0.9001358,0.791208,0.539052979664,0.0014287542723465,1.0
KPNA2,0.3120400981124027,0.110360866079,0.0912908709129087,0.0344,0.145428714590541,0.709254,0.5949213,0.806383,0.6587444133899999,0.0209697755445801,1.0
KPNA3,0.0436706835875013,0.382384389201,0.337266273372663,0.2138,0.0148604663494814,0.26809445,0.70580584,0.78888315,,0.156059779346122,1.0
KPNA4,0.2729017809533965,0.283084736701,0.573942605739426,0.77,0.03534176921419,0.5691921,0.99991834,0.7826779,0.5838697534539999,0.0887303954231371,1.0
KPNA5,0.6955316199210835,0.137423148891,0.814118588141186,0.5964,0.0477393787221916,0.2822605,0.8941487,0.7885334,0.582196503018,0.201276249588628,1.0
KPNA6,0.1703636557534392,0.212964448009,0.538446155384462,0.1524,0.0005201397571626,0.0,0.6849234,0.7737756,0.5938660780899999,0.329731065552072,1.0
KPNA7,0.8822117948171057,0.760716385993,0.46995300469953,0.1098,0.0284350428032011,0.28063378,0.000390834,0.7386767,,0.283380346104715,
KPNB1,0.1306921190146102,0.00372093023256,0.795720427957204,0.0008,0.130654873344345,0.73983306,0.9866881,0.82292145,0.595679290466,0.257782837565309,
KPRP,0.2994561160285806,0.244784816894,0.995600439956004,0.5208,,0.0,0.005933752,0.6616547,,0.0,1.0
KPTN,0.7232057161138956,0.477433841219,0.987201279872013,0.6046,,0.1967403,0.6015175,0.58616847,,0.0510652662309662,
KRAS,0.0,0.0,9.99990000099999e-06,0.0042,4.03720345690968e-45,0.998628,0.9999776,0.83239853,4.23550042866e-11,0.0,1.0
KRBA1,0.3978351285059187,0.104672547447,0.999500049995001,0.5102,,0.0,0.0,0.0,,1.3796817905266e-06,
KRBA2,0.7362162738615762,0.859695268645,0.700629937006299,0.8052,0.0782158445661807,0.0,0.0,0.0,0.337917347441,0.0744950235763317,1.0
KRBOX1,0.9984536632185134,0.999983961508,0.984201579842016,0.8154,0.23193359375,0.0,0.0,0.0,,0.660494629276532,
KRBOX4,0.9721126159752588,0.810253942796,0.999900009999,0.6614,0.319774264318339,0.0,0.0,0.0,,0.0132275119243143,
KRCC1,0.7659699264156979,0.88413258487,0.345865413458654,0.5354,0.34325339295929,0.0,0.0,0.0,0.253982466173,3.89100358072105e-07,
KREMEN1,0.5833955422843127,0.84747393745,0.95040495950405,0.1524,0.192470327212899,0.0,0.0,0.0,0.534251606322,0.0461749867455598,
KREMEN2,0.91852404820305,0.606746859129,0.0890910908909109,0.0376,0.0565646542628661,0.08662711,0.0,0.0,,0.563195778483223,
KRI1,0.6646582062493335,0.585886126704,1.0,0.1588,0.128619084090168,0.0,0.0,0.0,0.1954188051,0.0073920046508098,0.0317052599014914
KRIT1,0.2074224165511358,0.0129056402032,0.324467553244676,0.082,0.187952471873472,0.15065625,0.96288234,0.6982009,0.173555740282,0.0041905297849356,1.0
KRR1,0.4902420816892396,0.485223202352,0.754624537546245,0.3018,0.0527470703405408,0.03883557,0.7590468,0.7193863,0.5467952385679999,0.0076703351777081,1.0
KRT1,0.4850698517649568,0.0491526329858,0.477352264773523,0.3452,0.0170998816061039,0.0,0.96128607,0.7344381,0.5161193786739999,5.89515661144932e-12,0.001056087310205
KRT10,0.1376239735523088,0.0128254477412,0.331966803319668,0.2364,0.479436091151109,0.6056645,0.3064384,0.8170845,0.427015472467,0.0001254365737589,5.72103697709195e-05
KRT12,0.0657992961501546,0.528388131516,0.2000799920008,0.1842,0.237897339636057,0.64732605,0.6341517,0.6869117,,7.8376075445402e-09,1.0
KRT13,0.3590700650527887,0.00328254477412,0.46025397460254,0.293,0.0303442369158403,0.6263921,0.9639169,0.8284037,0.0807691790671999,8.84255696719225e-08,2.96063273787062e-07
KRT14,0.4231630585475099,0.238412189254,0.331566843315668,0.0968,0.0209632282566744,0.8015047,0.99753064,0.83419627,0.4781553438440001,1.00898962324738e-05,1.0
KRT15,0.0162631971846005,0.000128307939054,0.261473852614739,0.196,0.150560597043329,0.7762298,0.78242934,0.8402674,0.00171564280456,7.945711701560949e-11,1.0
KRT16,0.4922683160925669,0.303159582999,0.357364263573643,0.3258,0.489548185763209,0.79414403,0.93688524,0.8327311,0.14597419146,0.0006010517415797,1.0
KRT17,0.6689239628879172,0.104672547447,0.201979802019798,0.3492,0.525620683339541,0.75109684,0.86883724,0.8243637,0.136465925741,0.0048206232001533,1.0
KRT18,0.576090434040738,0.0160866078589,0.352964703529647,0.1408,0.669858609836259,0.63755673,0.8834283,0.83431405,0.0937160053414,0.0271094423893515,1.0
KRT19,0.1050442572251253,0.606746859129,0.127487251274873,0.3068,0.211999096990102,0.5809564,0.3441251,0.8143536,0.293138365437,1.2596151382887e-06,1.0
KRT2,0.5068252106217339,0.264629778134,0.985601439856014,0.2458,0.17068744004951,0.0,0.96840054,0.7183485,0.268731708293,1.13147873891663e-07,1.0
KRT20,0.7560520422309907,0.148634055065,0.991600839916008,0.0414,0.581789866202552,0.6942718,0.104229614,0.8081867,0.127199080142,0.0001329455060255,7.9503822252676e-06
KRT222,0.0942732217127012,0.748110130981,0.113888611138886,0.1048,0.175758785556477,0.0,0.002484397,0.57872367,0.566830430348,1.53499901252503e-05,
KRT23,0.5831822544523835,0.975386260358,0.253874612538746,0.1746,0.25591520682042,0.7920728,0.036156394,0.7992953,0.166214562683,0.022303913821469,
KRT24,0.5548682947637837,0.324752739909,0.339466053394661,0.3942,0.132327691981278,0.66695386,0.055557616,0.8105974,,5.35982016304804e-05,1.0
KRT25,0.4969606483950091,0.440240577386,0.631636836316368,0.626,0.0348450464454917,0.51194733,0.57341695,0.8038516,,3.24244723241491e-09,1.0
KRT26,0.2226724965340727,0.268313285218,0.386161383861614,0.2086,0.0963320269030442,0.277566,0.02752824,0.7982615,,3.67369920855373e-07,1.0
KRT27,0.6298389676868934,0.493809141941,0.225777422257774,0.1618,0.180457824590481,0.8512524,0.053195663,0.83027565,,4.03225232247115e-05,
KRT28,0.1550069318545377,0.182384389201,0.556044395560444,0.0616,0.0278081555641293,0.35692638,0.000721559,0.8081143,,2.71781205200161e-12,
KRT3,0.6040311400234617,0.254685912858,0.958404159584042,0.5632,0.0638479222090607,0.0,0.9956682,0.72438073,,1.63541417266651e-08,9.07009196686076e-05
KRT31,0.4413991681774555,0.0849398556536,0.567943205679432,0.2712,0.214515252044337,0.6491392,0.8803597,0.8577725,,4.96499235471987e-08,1.0
KRT32,0.5365255412178735,0.687420475809,0.205379462053795,0.171,0.298765797541589,0.41355112,0.3784169,0.79421014,,0.0055352284015277,0.0011224332104503
KRT33A,0.7421883331555934,0.606746859129,0.1999800019998,0.0616,0.172349749245923,0.48940802,0.062217254,0.69651556,,0.0091116308142493,1.0
KRT33B,0.6346912658632824,0.370735097567,0.99030096990301,0.3644,0.295636489537626,0.4613549,0.07217084,0.8172044,,0.0013315665543435,1.0
KRT34,0.4749920017063026,0.469713980219,0.469353064693531,0.0756,0.318847961577596,0.23718813,0.07010256,0.8442189,,1.52224114120561e-08,
KRT35,0.2527460808360883,0.735632183908,0.793020697930207,0.3842,0.694287401140363,0.20650564,0.076481506,0.81817436,,0.0001573944244184,1.0
KRT36,0.5737442678895168,0.264629778134,0.373262673732627,0.0552,0.35008902607102,0.33015156,0.0,0.0,,6.00813452775253e-06,1.0
KRT37,0.5726245067718887,0.723079390537,0.757024297570243,0.1438,0.181985840939782,0.21557161,0.047901433,0.81156015,,5.67423077730725e-09,1.0
KRT38,0.5434040737975898,0.275327452553,0.946405359464054,0.0506,0.452837418058065,0.44725206,0.022269027,0.8166193,,5.79182796219007e-08,
KRT39,0.792364295616935,0.835188452285,0.743825617438256,0.2796,0.131962277545437,0.40589514,0.9302742,0.8060795,,0.105409260020693,1.0
KRT4,0.3431267996160819,0.0253461641272,0.295770422957704,0.0414,0.16641607594723,0.0,0.68077487,0.70648587,0.137462337279,5.337907670433861e-09,1.0
KRT40,0.1366108563506451,0.180278000535,0.462653734626537,0.3364,0.462979838398307,0.5359692,0.047412667,0.8514124,,0.171071572030013,
KRT5,0.1674842700223952,0.146912590217,0.556844315568443,0.0074,0.006092549219115,0.0,0.96425617,0.73790693,0.11027692978,2.98845079277072e-10,0.0308152461063336
KRT6A,0.6189079663005226,0.112852178562,0.987701229877012,0.063,0.448451074633267,0.0,0.59576863,0.7219753,0.143851164947,1.53710128043937e-13,1.0
KRT6B,0.7140343393409405,0.160844693932,0.973902609739026,0.1148,0.373653905389776,0.0,0.8818346,0.72301257,0.0820534039648999,1.60135097671704e-13,0.0209675334439253
KRT6C,0.6953183320891543,0.0506121357926,0.339466053394661,0.196,0.284401329204332,0.0,0.8474109,0.72465414,0.473988628226,1.70880285060113e-09,1.0
KRT7,0.6952116881731897,0.382384389201,0.0805919408059194,0.1408,0.120289028277631,0.0,0.01371105,0.68561006,0.605080717512,0.0835330703981624,0.0404980349042359
KRT71,0.6944118588034552,0.116615878107,0.954204579542046,0.1382,0.290982004021318,0.0,0.026986377,0.71078765,,2.36523184056435e-06,1.0
KRT72,0.4806974512104084,0.268313285218,0.775522447755224,0.0064,0.0415072924081374,0.0,0.02394174,0.7021961,,2.39833255958814e-08,1.0
KRT73,0.0987522661832142,0.382384389201,0.966803319668033,0.239,0.397364338148304,0.0,0.066892385,0.69693774,,1.04238176134997e-12,1.0
KRT74,0.7452276847605843,0.895680299385,0.976202379762024,0.0046,0.0064949822928748,0.0,0.030597504,0.6947384,,0.0013168234039474,1.0
KRT75,0.5466033912765276,0.2028762363,0.683531646835316,0.6202,0.124752182362573,0.0,0.6334245,0.7273798,0.0664083994557,0.0002993661956101,1.0
KRT76,0.6951583662152074,0.710948944133,0.969303069693031,0.1246,0.0401113361136663,0.0,0.062145505,0.71953,,0.0654588502657337,1.0
KRT77,0.5930468166791084,0.254685912858,0.317368263173683,0.5354,0.156007232056475,0.0,0.0,0.0,,0.013593188617373,1.0
KRT78,0.5854750986456223,0.198048650094,0.325267473252675,0.4262,0.278920254420501,0.0,0.64792466,0.70952857,0.0954832672686,2.77817256580815e-11,1.0
KRT79,0.6056307987629306,0.168227746592,0.455754424557544,0.2796,0.553032915860993,0.0,0.09256374,0.70388114,,0.0003475563520351,0.0002653523529443
KRT8,0.6544737122747146,0.556332531409,0.34026597340266,0.3592,0.135906346065343,0.26584688,0.38121828,0.7274121,0.62232061444,0.000260710396261,1.0
KRT80,0.7771142156339981,0.307350975675,0.568743125687431,0.0734,0.294635527167415,0.0,0.07131922,0.7099849,,0.178132863378705,1.0
KRT81,0.6175215953929828,0.271804330393,0.111388861113889,0.5452,0.0984991222250474,0.0,0.25209495,0.70436716,0.37652832469,0.004921749442718,1.0
KRT82,0.6823610962994561,0.271804330393,0.365163483651635,0.2536,0.345645599873917,0.0,0.0,0.0,,2.61109164031968e-05,1.0
KRT83,0.7433080942732218,0.3650521251,0.995200479952005,0.2508,0.230726873842968,0.0,0.8477505,0.71606195,,6.46712271561021e-07,
KRT84,0.3124133518182788,0.0576851109329,0.586341365863414,0.205,0.114047246843383,0.0,0.0,0.0,,1.78422287279711e-09,1.0
KRT85,0.4408126266396502,0.232328254477,0.039009609903901,0.2972,0.0768228975295859,0.0,0.77554464,0.70779645,,3.61859589866911e-14,
KRT86,0.761650847819132,0.493809141941,0.438956104389561,0.485,0.268656670936506,0.0,0.50455177,0.7020035,,0.995106408906206,0.0340233538483724
KRT9,0.5888343819985069,0.493809141941,0.014349856501435,0.2364,0.504313668551982,0.39268905,0.94902474,0.7795779,,1.66971817258284e-08,0.0135337112385812
KRTAP1-1,0.6822544523834915,0.519545576049,0.999600039996,0.0666,0.17231264514452,0.0,0.009088743,0.76694345,,,
KRTAP1-3,0.8911165618001493,0.723079390537,0.0790920907909209,0.4204,0.913848605354938,0.0,0.07634431,0.5948516,,,
KRTAP1-5,0.8035085848352351,0.946426089281,1.0,0.1362,0.541857377926414,0.0,0.0,0.0,,,
KRTAP10-1,0.742454942945505,0.382384389201,1.0,0.118,0.240915065480819,0.0,0.006544136,0.62093705,,,
KRTAP10-10,0.8869574490775302,0.710948944133,0.996500349965003,0.1668,0.918230141048221,0.0,0.06939196,0.697068,,,
KRTAP10-11,0.6141089900821157,0.370735097567,0.992600739926007,0.314,0.702641629093951,0.0,0.014950119,0.70553994,,,
KRTAP10-12,0.9380398848245708,0.937476610532,0.28987101289871,0.3452,0.104788299632045,0.0,0.0,0.0,,,
KRTAP10-2,0.9670470299669404,0.954685912858,0.869013098690131,0.283,0.304312474827346,0.0,0.0,0.0,,,
KRTAP10-3,0.438093206782553,0.0324084469393,1.0,0.155,0.227396129314449,0.0,0.06862363,0.6723013,,,
KRTAP10-4,0.8525647861789485,0.354343758353,0.144585541445855,0.1746,0.0657305974009618,0.0,0.40470618,0.6799349,,,
KRTAP10-5,0.4612882585048523,0.35966319166,1.0,0.1932,0.209176121260105,0.0,0.033748973,0.72605455,,,
KRTAP10-6,0.8971419430521489,0.485223202352,0.968503149685031,0.283,0.195364023045578,0.0,0.041728415,0.7112555,,,
KRTAP10-7,0.4578756531939852,0.193643410853,1.0,0.1668,,0.0,0.0934724,0.76055944,,,
KRTAP10-8,0.6718566705769435,0.106917936381,0.997400259974003,0.087,0.58048967330888,0.0,0.001524504,0.76537037,,,1.0
KRTAP10-9,0.5406846539404926,0.315771184175,0.363463653634637,0.1746,0.301707817636647,0.0,0.013161684,0.7532474,,,1.0
KRTAP11-1,0.9805374853364616,0.84747393745,0.929407059294071,0.6468,0.279389211616459,0.0,9.1e-05,0.7483312,,,
KRTAP12-1,0.9628345952863387,0.760716385993,0.999900009999,0.283,0.349351025099168,0.0,0.003047933,0.7257659,,,
KRTAP12-2,0.876879599018876,0.092312215985,0.916108389161084,0.2422,0.226382188565917,0.0,0.006770161,0.7367704,,,
KRTAP12-3,0.8875973125733176,0.975386260358,0.848915108489151,0.1696,0.351470537582507,0.0,0.002452145,0.72678846,,,
KRTAP12-4,0.964647541857737,0.710948944133,0.75032496750325,0.5398,,0.0,0.000223532,0.71911883,,,
KRTAP13-1,0.9913085208488857,0.822576851109,0.999600039996,0.5154,0.881583287021192,0.0,0.014440862,0.5896039,,,
KRTAP13-2,0.960701716967047,0.927666399358,0.796820317968203,0.3688,0.403705860600568,0.0,0.011310185,0.7308673,,,
KRTAP13-3,0.9481177348832248,0.699342421812,0.995100489951005,0.3222,0.774843952335686,0.0,4.84e-05,0.72966975,,,
KRTAP13-4,0.9639010344459849,0.785597433841,0.999300069993001,0.1932,0.368376398014917,0.0,0.000199125,0.6949823,,,
KRTAP15-1,0.9819771782019836,0.88413258487,0.88051194880512,0.4584,0.391480561281769,0.0,0.096379556,0.7334057,,,
KRTAP16-1,,,,,,,0.012353577,0.5748698,,,
KRTAP17-1,0.9272688493121468,0.735632183908,0.762723727627237,0.3222,,0.0,0.012818377,0.713916,,,
KRTAP19-1,0.0838754399061533,0.606746859129,0.934106589341066,0.283,0.299637541732561,0.0,0.000109142,0.71161956,,,
KRTAP19-2,0.8302762077423482,0.835188452285,0.163683631636836,0.71,0.72126349229207,0.0,0.07911364,0.69561785,,,
KRTAP19-3,0.9847499200170632,0.975386260358,0.695230476952305,0.949,0.631012203877153,0.0,0.004813684,0.6921414,,,
KRTAP19-4,0.981710568412072,0.895680299385,0.38016198380162,0.5354,0.911768401593236,0.0,6.49e-05,0.6918881,,,
KRTAP19-5,0.916391169883758,0.485223202352,0.500849915008499,0.3882,0.530094957574892,0.0,0.000462865,0.7286731,,,
KRTAP19-6,0.7590913938359817,0.906730820636,0.513448655134487,0.2174,0.702448222772703,0.0,0.18293585,0.71830595,,,
KRTAP19-7,0.9856030713447798,0.785597433841,0.999400059994001,0.5526,0.243315474692297,0.0,0.012448821,0.72308826,,,
KRTAP19-8,0.7032633038285165,0.984592354985,0.993400659934007,0.1932,0.307946147657439,0.0,0.0,0.0,,,
KRTAP2-1,,0.984592354985,0.956404359564044,0.8318,1.0,,,,,,
KRTAP2-2,,0.984592354985,1.0,,,,,,,,
KRTAP2-3,,0.999401229618,0.757624237576242,0.1362,0.15664529800415,,0.239397,0.72102135,,,
KRTAP2-4,,0.382384389201,0.935306469353065,0.1132,0.481404769350775,,,,,,
KRTAP20-1,0.9784046070171696,0.937476610532,0.999700029997,0.177,0.591920046368614,0.0,0.0,0.0,,,
KRTAP20-2,0.37975898474992,0.344373162256,0.680931906809319,0.2972,0.842348357105566,0.0,0.0,0.0,,,
KRTAP20-3,0.963581102698091,0.99099705961,0.875512448755124,0.2194,,0.0,0.0,0.0,,,
KRTAP20-4,,0.988158246458,0.907109289071093,0.584,,,,,,,
KRTAP21-1,0.9304681667910846,0.88413258487,0.322167783221678,0.5574,,0.0,0.0,0.0,,,
KRTAP21-2,0.8737336034979204,0.628596631917,0.093990600939906,0.5908,0.924586488155132,0.0,0.19287317,0.7003323,,,
KRTAP22-1,0.993174789378266,0.962571504945,0.332766723327667,0.2678,0.232568039361378,0.0,0.0,0.0,,,
KRTAP23-1,0.990668657353098,0.687420475809,0.997200279972003,0.8538,0.739386271073148,0.0,3.27e-05,0.6866264,,,
KRTAP24-1,0.9498240375386584,0.84747393745,0.268773122687731,0.8222,0.462646236651956,0.0,0.0,0.0,,,
KRTAP25-1,0.987096086168284,0.528388131516,0.983601639836016,0.6092,0.519566380954535,0.0,0.0,0.0,,,
KRTAP26-1,0.8682414418257438,0.617599572307,0.946705329467053,0.4262,0.760721458058166,0.0,1.61e-05,0.74871063,,,
KRTAP27-1,0.9684867228324624,0.906730820636,0.985601439856014,0.3222,0.817258885891482,0.0,0.0,0.0,,,
KRTAP3-1,0.8522981763890369,0.975386260358,0.490950904909509,0.6736,0.8044197173674,0.0,0.016375698,0.7299869,,,
KRTAP3-2,0.8677615442039032,0.511136059877,0.866013398660134,0.0794,0.769634211053479,0.0,0.049634352,0.72524023,,,
KRTAP3-3,0.3123067079023142,0.88413258487,0.01659983400166,0.1842,0.910797474105584,0.0,0.020010721,0.7357887,,,
KRTAP4-1,0.4065266076570332,0.975386260358,0.770522947705229,0.1524,0.0726368712394249,0.0,0.0,0.0,,,
